Term,Occurrence (ead_ID),Tag,Collection,Context
Indians,umich-bhl-2009196,subjects,Michigan Historical Collections topical photograph collection,"Architecture.; Automobile industry.; Automobiles.; Baseball.; Bathing suits.; Bridges; Buses.; Cadillac (Mich.); Camping.; Cargo ships.; Carriages and coaches.; Carts and wagons.; Chauffeurs.; Children.; Children's clothing and dress.; Churches; Clothing and dress; Cookery.; Copper mining; Cutover lands.; Dams; Danish Americans.; Deer hunting.; Diving.; Dwellings; Eating and drinking.; Electric railroads.; Emigration and immigration.; Ethnic groups.; Families.; Farms.; Ferries.; Finnish Americans.; Forestry.; Forests; Funeral rites and ceremonies.; General stores; German Americans.; Harbors; Historical markers; Horses.; Hunting; Indians of North America; Iron mining.; Laborers.; Living rooms; Logs.; Lumber industry.; Lumber industry; Military camps.; Military life.; Military maneuvers.; Military officers.; Military parades and ceremonies.; Miners.; Mining.; Musical instruments.; Offices; Ox teams.; Parades &amp; processions.; Parties.; Physicians; Pianos.; Polish Americans.; Port Huron (Mich.); Port Huron (Mich.); Railroad accidents.; Railroad employees.; Railroad facilities.; Railroad locomotives.; Railroads; Shay (Steam locomotive); Ship accidents.; Shipping; Skid roads.; Sleds and sleighs.; Soldiers; Spanish-American War, 1898.; Sports.; Steamboats.; Street-railroads; Street-railroads; Street-railroads; Street-railroads; Streets; Streets; Streets; Streets; Swimming.; Winter.; Women.; Woodcutting.; Ypsilanti (Mich.)"
Indians,umich-bhl-85221,bioghist,Johnston Family Papers,"His business depended upon a close relationship with the Indians of the regions, most notably the Objibwa or Chippewas."
Indians,umich-bhl-85221,subjects,Johnston Family Papers,Frontier and pioneer life; Indians of North America; Boats.; Camping.; Children.; Churches.; Dwellings.; Indians of North America; Sleds and sleighs.
Indians,umich-bhl-85243,subjects,"W. Wallace Kent papers, 1954-1973",Freemasonry; Indians of North America; Judges; Law.; School integration
Indians,umich-bhl-851448,subjects,the Hartsuff family papers,Indians of North America.; Medicine; Voyages and travels.; Travelers; Women travelers; Girls; Women; Military camps.
Indians,umich-bhl-852151,subjects,the Orrin W. Robinson papers,Frontier and pioneer life; Indians of North America; Copper mines and mining
Indians,umich-bhl-85150,subjects,"Marvin Fisher papers, 1972-1976",Ojibwa Indians; Education; Indians of North America
Indians,umich-bhl-852243,scopecontent,the Jonas Shawanese papers,"Speech pertaining to Indians of Cheboygan, and Grand Traverse area of Michigan, supplemented by copies of documents relating to Indian treaties and affairs."
Indians,umich-bhl-8678,bioghist,the John Mix Stanley papers,"Painter from Detroit, Michigan, primarily of pictures of Indians."
Indians,umich-bhl-8627,subjects,"Emerson R. Smith papers, 1859-1964","Fortification; French Americans; Indians of North America; Names, Geographical.; Antiques; Churches; Ferries.; Historical markers.; Indians of North America; Interiors.; Marine accidents.; Monuments and memorials.; Tourism."
Indians,umich-bhl-851002,subjects,Abel Bingham Family Papers,Baptists; Clergy; Clergy; Indians of North America; Indians of North America; Missionaries; Women in missionary work; Women; Women
Indians,umich-bhl-851002,bioghist,Abel Bingham Family Papers,"Feeling called to missionary service, he worked with the Seneca Indians on the Tonawanda Reservation near Buffalo (1822-1828)."
Indians,umich-bhl-9317,subjects,the Andrew Wheaton photograph collection,Children.; Clothing and dress.; Families.; Indians of North America; Women.; Ojibwa Indians; Ojibwa Indians
Indians,umich-bhl-8662,bioghist,the George Nelson Smith papers,"Pioneer Congregational minister in Kalamazoo County, Michigan, and missionary to the Indians in Old Wing Mission (near present day Holland, Michigan), later served the Grand Traverse Bay area of Michigan."
Indians,umich-bhl-851002,scopecontent,Abel Bingham Family Papers,The collection documents the lives of a missionary family to the Ojibwa Indians of the Upper Peninsula of Michigan.
Indians,umich-bhl-8613,subjects,the William Witter Spalding diary,Copper mines and mining; Indians of North America; Voyages and travels.
Indians,umich-bhl-86254,subjects,"Harold Titus Papers, 1908-1967","Authors, American; Conservation of natural resources; Field and stream.; Fishing; Forests and forestry; Journalists; Logging; Motion picture industry.; Natural resources; Agriculture; Business enterprises; Conservation of natural resources; Fish.; Hunting; Indians of North America; Women."
Indians,umich-bhl-8662,subjects,the George Nelson Smith papers,Clergy; Congregational churches; Indians of North America; Indians of North America; Missionaries
Indians,umich-bhl-852243,subjects,the Jonas Shawanese papers,Indians of North America
Indians,umich-bhl-86530,subjects,"Charles Adam Weissert papers, 1893-1947","Agriculture; Baseball.; Dutch Americans; French Americans; Hunting; Indians of North America; Journalists; Justices of the peace; Medicine; American newspapers; Plank roads; Antislavery movements; Transportation; Underground Railroad; World War, 1914-1918.; Spanish-American War, 1898.; Mexican War, 1846-1848.; Aged persons.; Buildings; Buildings; Business enterprises; Business enterprises; Churches.; Courthouses; Dwellings.; Dwellings; Dwellings; Ferries.; Hotels and taverns.; Indians of North America.; Interiors.; Lighthouses; Log cabins.; Lumber industry.; Military camps.; Military inspections.; Military parades and ceremonies.; Mills.; Missions; Missions; Monuments and memorials.; Prisoners of war; Prisoners of war; Railroad accidents.; Saugatuck (Mich.); Shipping; Underground railroad system.; World War, 1914-1918.; World War, 1939-1945.; Spanish-American War, 1898."
Indians,umich-bhl-8613,scopecontent,the William Witter Spalding diary,"Account of journey from Iowa up the Mississippi River to Lake Superior region in search of minerals, including comments on Indians, modes of travel, weather, and copper mining in Michigan's Upper Peninsula; and miscellaneous biographical data."
Indians,umich-bhl-852241,scopecontent,the Francis Willett Shearman papers,"Fitzgibbon of the Fourteenth Michigan Infantry; speeches and addresses on patriotic and political subjects, the Civil War, Indians and Isaac Crary; and miscellaneous papers."
Indians,umich-bhl-852241,subjects,the Francis Willett Shearman papers,Indians of North America; Judges; Railroads
Indians,umich-bhl-8638,scopecontent,the Joseph Rowe Smith papers,"Reminiscences about early Detroit, Michigan, account of a trip to the Arkansas River in 1850, scattered correspondence, biographical sketch, paper on the Smith family by Susan Wegg Smith, 1935, and typewritten copy of record of his father's military operations against the Florida Seminole Indians in 1837; also photographs."
Indians,umich-bhl-8638,subjects,the Joseph Rowe Smith papers,"Indians of North America; Physicians; Seminole War, 2nd, 1835-1842.; Military officers."
Indians,umich-bhl-2016037,subjects,"Richard L . Zurel papers, 1897-2011",Archaeology; Archaeology; Excavations (Archaeology); Indians of North America; Upper Peninsula (Mich.); Ottawa Indians; Potawatomi Indians; Archaeological sites; Indians of North America
Indians,umich-bhl-861078,subjects,"Mary Shurtleff collection, 1848-1915 (scattered dates)",Business records.; General stores; Indians of North America; Indians of North America; Land grants; Land subdivision; Lumber industry; Waterfronts
Indians,umich-bhl-8678,subjects,the John Mix Stanley papers,Artists; Voyages and travels.; Cemeteries; Indians of North America.; Indians of North America
Indians,umich-bhl-8622,subjects,"Spalding Family Papers, 1808-1910","Dentists; Reconstruction (U.S. history, 1865-1877); Camping.; Construction industry.; Dogsleds.; Dwellings; Fishing; Hunting; Indians of North America; Shipping"
Indians,umich-bhl-2008043,subjects,"Gertrude P. Kurath recordings of Native American songs, 1953-1954e",Indians of North America; Indians of North America
Indians,umich-bhl-86358,subjects,Leslie A. White Papers,Anthropology.; Nuclear energy.; Indians of North America.; Pueblo Indians.; Religion.; Anthropology.; Indians of North America; Kwakiutl Indians.; Anthropology.; Nuclear energy.; Indians of North America.; Pueblo Indians.; Religion.; Anthropology.; Indians of North America; Kwakiutl Indians.
Indians,umich-bhl-86143,subjects,C. C. Trowbridge Papers,Indians of North America
Indians,umich-bhl-86143,bioghist,C. C. Trowbridge Papers,"As an agent and Indian negotiator, Trowbridge was becoming increasing proficient in the study of tribal dialects and the customs and traditions of the Indians of the area."
Indians,umich-bhl-852277,subjects,the Arvilla Almira Powers Smith diary,Congregational churches; Indians of North America; Missionaries; Women; Home missions; Women in missionary work
Indians,No EAD ID,subjects,"the Tshusick [graphic] : an Ojibway woman / lithd. cold. &amp; published by J. T. Bowen, Philada.",Indians of North America
Indians,No EAD ID,subjects,the Nauke-Chig-Um-Ie photograph collection.,Indians of North America.
Indians,umich-bhl-852205,scopecontent,the Stephen Rose reminiscences,"Genealogy of the Rose family, reminiscences of the family's settlement in Detroit area and later on Indian reserve at Swan Creek, Michigan, including description of French-Canadian life in Detroit area with material on Indians."
Indians,umich-bhl-852135,subjects,"John C. Patterson papers, 1843-1910",Lawyers; Indians of North America.; Navajo Indians.; Travel.; Women.
Indians,umich-bhl-852205,subjects,the Stephen Rose reminiscences,French-Canadians; Indians of North America
Indians,umich-bhl-86143,abstract,C. C. Trowbridge Papers,"Lewis Cass on 1819 expedition among Indians of upper Great Lakes, Indian agent and negotiator, mayor of Detroit in 1834, and later University of Michigan regent."
Indians,umich-bhl-852277,bioghist,the Arvilla Almira Powers Smith diary,"Wife of George Nelson Smith, Kalamazoo County, Michigan, missionary among the Indians."
Indians,No EAD ID,subjects,the James Selkirk papers,Indians of North America; Missionaries; Students; Home missions; Clergy.
Indians,No EAD ID,subjects,the Susan Shagonaby transcript of oral interview,Indians of North America; Women; Ottawa Indians; Indian women; Indians of North America; Ottawa Indians
Indians,umich-bhl-89334,subjects,the Travis family papers,Indians of North America.; Soldiers
Indians,umich-bhl-851713,subjects,Victor F. Lemmer Papers,"American newspapers; Business records.; Indians of North America; Iron mines and mining; Banks.; Buildings; Business enterprises; Children.; Dwellings.; Fires.; Hotels and taverns.; Indians of North America.; Interiors.; Iron mining.; Lumber industry.; Mining.; Music; Soda fountains.; Spanish-American War, 1898.; Women.; World War, 1914-1918.; World War, 1939-1945."
Indians,umich-bhl-2018025,subjects,the John P. Murphy collection,Accidents.; Boat and ship industry.; Buildings.; Camps.; Canals.; Canoes.; Carts and wagons.; Cemeteries.; Children and adults.; Construction.; Copper mining.; Dwellings.; Fires.; Fishing.; Forts and fortifications.; Hunting.; Indians of North America; Iron mining.; Lumber industry.; Mills.; Miners.; Mining.; Nature.; Ojibwa Indians.; Recreation.
Indians,umich-bhl-89334,scopecontent,the Travis family papers,"Travis, U.S. Army officer stationed in the Arizona Territory, containing description of cavalry expeditions against the Indians; and Civil War letters, 1862-1864, of John D."
Indians,umich-bhl-86175,subjects,"Josselyn Van Tyne papers, 1917-1958",Birds.; Scientific expeditions.; Students; Zoology.; Archaeological sites; Boats; Dogsleds.; Eskimos.; Expeditions and surveys.; Indians of North America; Zoology.
Indians,umich-bhl-852277,scopecontent,the Arvilla Almira Powers Smith diary,"History of her life, including missionary activities and life among the Indians."
Indians,umich-bhl-86358,abstract,Leslie A. White Papers,"Professor of anthropology at University of Michigan, student of the culture of the Pueblo Indians of the southwestern United States, and of the career of early American anthropologist, Lewis H."
Indigenous,umich-bhl-88161,scopecontent,the My great-great-grandfather was Wa-Wa-Sum,"Biographical essay of an indigenous person who lived in the area of Saint Clair County, Michigan."
Indigenous,umich-bhl-93291,subjects,"Fred E. Benz motion picture collection, 1929-1950","Animals.; Bullfighting.; Cemeteries.; Children.; Church architecture.; Country life.; Indigenous peoples.; Lifesaving.; Markets.; Peasants.; Pygmies.; Rites and ceremonies.; Transportation.; Travel.; Waterfalls.; Women.; World War, 1939-1945.; World War, 1939-1945"
